,gene,pvalue,chromosome
16043,id4005750,0.6863877861570595,ch-4
16044,id4005757,3.35051286624525e-10,ch-4
16045,id4005761,7.190783626439927e-12,ch-4
16046,id4005764,7.174987022175105e-12,ch-4
16047,id4005765,7.464521603708708e-14,ch-4
16048,id4005767,0.5432893439823249,ch-4
16049,id4005769,4.0870749475392875e-10,ch-4
16050,id4005776,1.879199075623182e-09,ch-4
16051,ud4001498,1.4855377617558332e-08,ch-4
16052,id4005778,0.0024142120668472107,ch-4
16053,id4005779,0.0008503212455111366,ch-4
16054,id4005785,1.6747770246086042e-14,ch-4
16055,id4005786,0.014836212727237624,ch-4
16056,id4005787,1.1786861720394828e-13,ch-4
16057,id4005793,1.0389893253138555e-12,ch-4
16058,id4005797,2.877324449282795e-13,ch-4
16059,id4005808,6.096749863982538e-08,ch-4
16060,id4005812,2.6785019909175424e-08,ch-4
16061,id4005817,2.3857473219270834e-11,ch-4
16062,id4005825,0.00017100412665831908,ch-4
16063,ud4001501,0.0005558986952423799,ch-4
16064,ud4001526,0.7342558116534619,ch-4
16065,id4005826,0.9633744558225406,ch-4
16066,id4005830,0.04181431718462388,ch-4
16067,id4005835,0.0034466231606896237,ch-4
16068,id4005837,0.02845799204126788,ch-4
16069,id4005842,2.118566664638676e-10,ch-4
16070,id4005843,9.496517975507362e-11,ch-4
16071,id4005844,1.032186248724195e-09,ch-4
16072,id4005846,0.6714958944166508,ch-4
16073,id4005847,0.6926658139773763,ch-4
16074,id4005848,0.3785353861378644,ch-4
16075,id4005849,0.06395476050180603,ch-4
16076,id4005858,4.001317959705844e-09,ch-4
16077,id4005859,0.03307882676621123,ch-4
16078,id4005860,1.762115498670957e-17,ch-4
16079,id4005861,0.04137078619267534,ch-4
16080,id4005864,1.8876688376816063e-10,ch-4
16081,id4005867,7.067124443198926e-09,ch-4
16082,id4005871,0.0015270117511580292,ch-4
16083,id4005873,5.5468506182341795e-11,ch-4
16084,id4005874,1.8981967358825622e-06,ch-4
16085,id4005877,0.1706775711769116,ch-4
16086,id4005878,0.5229041542964169,ch-4
16087,id4005881,2.035167116790138e-188,ch-4
16088,id4005882,9.371638302724386e-07,ch-4
16089,id4005883,0.07544678486762617,ch-4
16090,id4005890,0.05871433246112747,ch-4
16091,id4005892,0.8094255443128171,ch-4
16092,id4005895,4.0928722735609396e-08,ch-4
16093,id4005899,0.00014573360954425754,ch-4
16094,id4005905,1.3922218794862956e-10,ch-4
16095,id4005908,3.717658779753873e-12,ch-4
16096,id4005909,8.607575381765052e-12,ch-4
16097,id4005926,0.0056643887566246035,ch-4
16098,id4005927,0.0030023446057171775,ch-4
16099,id4005928,0.0031364646884963925,ch-4
16100,id4005931,0.5582402694992279,ch-4
16101,id4005942,0.6476524614272219,ch-4
16102,id4005945,3.3306423552191564e-09,ch-4
16103,id4005972,1.1937774582928698e-08,ch-4
16104,id4005975,2.4589037354334338e-08,ch-4
16105,id4005987,5.156993009298216e-12,ch-4
16106,id4005996,1.5570574396930792e-06,ch-4
16107,id4005997,1.2586764294563287e-07,ch-4
16108,id4005999,1.375094205227507e-06,ch-4
16109,id4006005,4.3131930125002326e-08,ch-4
16110,id4006015,4.3131930125002326e-08,ch-4
16111,id4006021,2.0447129526608634e-08,ch-4
16112,id4006023,4.3131930125002326e-08,ch-4
16113,id4006026,1.353940816596792e-07,ch-4
16114,id4006031,9.541274918395909e-09,ch-4
16115,id4006032,3.869431262872012e-12,ch-4
16116,id4006033,1.937907469673343e-10,ch-4
16117,id4006037,2.8469461465327124e-12,ch-4
16118,id4006041,7.632370018322666e-06,ch-4
16119,id4006045,2.911632077236942e-13,ch-4
16120,id4006047,3.3306423552190356e-09,ch-4
16121,id4006063,7.254827757487732e-13,ch-4
16122,id4006058,6.329537436370862e-13,ch-4
16123,id4006068,2.3143021869179457e-13,ch-4
16124,id4006075,1.1956781978657094e-11,ch-4
16125,id4006076,0.09919355920443247,ch-4
16126,id4006079,5.397122847896755e-07,ch-4
16127,id4006089,1.2407021140245532e-13,ch-4
16128,id4006095,1.9388083239990108e-10,ch-4
16129,id4006096,0.015304680022170676,ch-4
16130,id4006098,1.0968656755971496e-09,ch-4
16131,id4006106,3.885356270912842e-09,ch-4
16132,id4006108,1.3874802995264203e-08,ch-4
16133,id4006112,1.779523373013232e-10,ch-4
16134,id4006113,7.061638646437701e-10,ch-4
16135,id4006119,4.4363635081180154e-17,ch-4
16136,id4006120,5.393687103332208e-13,ch-4
16137,id4006123,0.01931296091888444,ch-4
16138,id4006130,0.018514999459435775,ch-4
16139,id4006134,0.016450176714756206,ch-4
16140,id4006135,0.005622231627281869,ch-4
16141,id4006136,0.003197630977093277,ch-4
16142,id4006138,3.2909909313329494e-08,ch-4
16143,id4006140,0.005262622461943889,ch-4
16144,id4006155,1.1252303183998883e-10,ch-4
16145,id4006158,3.484967331612079e-06,ch-4
16146,id4006159,2.1170341079564064e-08,ch-4
16147,id4006166,6.296665466942316e-08,ch-4
16148,id4006172,1.2952016917010892e-06,ch-4
16149,id4006184,0.002540458712057336,ch-4
16150,id4006198,9.626498126670207e-05,ch-4
16151,id4006199,2.067137622708479e-06,ch-4
16152,id4006201,0.9260906374239037,ch-4
16153,id4006230,0.0032852713243732806,ch-4
16154,id4006244,3.076644586128348e-11,ch-4
16155,id4006250,0.0019282257236356913,ch-4
16156,id4006258,6.649656624739824e-10,ch-4
16157,id4006259,0.035201052785329236,ch-4
16158,id4006266,3.289692136066031e-15,ch-4
16159,id4006269,8.958331592165048e-23,ch-4
16160,id4006281,5.934654337533975e-10,ch-4
16161,id4006282,3.504246108515889e-21,ch-4
16162,id4006286,1.1263049181790454e-10,ch-4
16163,id4006287,5.931749146517119e-15,ch-4
16164,id4006297,1.7645557437945772e-14,ch-4
16165,id4006304,4.353757216273066e-15,ch-4
16166,id4006309,1.2504372725155314e-14,ch-4
16167,id4006313,6.806084636738746e-12,ch-4
16168,id4006322,2.3887070666968385e-15,ch-4
16169,id4006338,4.384653534490299e-09,ch-4
16170,id4006348,0.16344223627619067,ch-4
16171,id4006353,0.003653641771276096,ch-4
16172,id4006363,0.3070006326919732,ch-4
16173,id4006364,0.0048186672934232054,ch-4
16174,id4006368,2.4875628339277003e-11,ch-4
16175,id4006373,0.02267702523949074,ch-4
16176,id4006375,1.105154693279851e-09,ch-4
16177,id4006378,0.8156690120829897,ch-4
16178,id4006379,0.003841668204611816,ch-4
16179,id4006414,8.959426942366192e-23,ch-4
16180,id4006420,1.527613095348126e-184,ch-4
16181,id4006422,2.370701645652167e-10,ch-4
16182,id4006430,4.573460739279067e-15,ch-4
16183,id4006437,1.271940852206494e-22,ch-4
16184,id4006442,1.7965456007365164e-15,ch-4
16185,id4006443,1.7965456007365164e-15,ch-4
16186,ud4001552,3.59488180153693e-15,ch-4
16187,id4006447,0.0007398697115302199,ch-4
16188,id4006456,3.6746940437778583e-26,ch-4
16189,id4006470,0.04538657838955788,ch-4
16190,id4006478,6.129855728486524e-20,ch-4
16191,id4006479,0.005866458952226884,ch-4
16192,id4006480,0.7005012524388835,ch-4
16193,id4006482,4.869363736097213e-11,ch-4
16194,id4006486,0.37965523086562014,ch-4
16195,id4006491,6.5029452138427616e-18,ch-4
16196,id4006492,8.818899229629149e-217,ch-4
16197,id4006494,0.34224370774494894,ch-4
16198,id4006499,6.419841571276785e-15,ch-4
16199,id4006504,0.030182591335664827,ch-4
16200,id4006508,4.6238637112190404e-05,ch-4
16201,id4006511,4.2287485751242774e-05,ch-4
16202,id4006512,1.0630773932888647e-05,ch-4
16203,id4006514,5.648156384575953e-06,ch-4
16204,id4006516,9.504786553648329e-15,ch-4
16205,id4006519,1.0917116013637863e-14,ch-4
16206,id4006526,0.0008868599768670708,ch-4
16207,wd4002655,1.5517511093774206e-191,ch-4
16208,wd4002696,3.9685383519641234e-193,ch-4
16209,id4006527,4.137714294036106e-05,ch-4
16210,id4006531,1.2360557126545295e-05,ch-4
16211,id4006558,0.018297750941000907,ch-4
16212,id4006562,0.5767856798341331,ch-4
16213,id4006564,0.8559703121548036,ch-4
16214,id4006576,0.834185582383289,ch-4
16215,id4006598,5.0160959955528e-07,ch-4
16216,id4006601,1.104427608119915e-07,ch-4
16217,id4006608,1.7581387925694858e-07,ch-4
16218,id4006610,0.005398397787093307,ch-4
16219,id4006611,4.8301185232392796e-05,ch-4
16220,id4006623,2.9435590404404705e-07,ch-4
16221,id4006646,0.019881590231535233,ch-4
16222,id4006649,3.4787580549061556e-07,ch-4
16223,id4006653,0.20230056903247767,ch-4
16224,id4006660,6.136298286158565e-08,ch-4
16225,id4006665,0.6403741589579999,ch-4
16226,id4006672,5.614365886529556e-05,ch-4
16227,id4006673,0.8391986234637074,ch-4
16228,id4006681,1.4857730487316477e-08,ch-4
16229,id4006683,2.4390002953444317e-07,ch-4
16230,id4006684,0.8434924896673632,ch-4
16231,id4006685,1.6694502140898496e-05,ch-4
16232,ud4001575,5.0470593956650414e-08,ch-4
16233,id4006688,0.9565426446234748,ch-4
16234,id4006690,7.830155282422162e-09,ch-4
16235,id4006694,7.872155699100326e-09,ch-4
16236,id4006696,0.00026757295520002345,ch-4
16237,id4006704,8.79324959805221e-09,ch-4
16238,id4006706,3.001264847095625e-10,ch-4
16239,id4006717,1.1016219707931927e-11,ch-4
16240,id4006721,4.5521410632420816e-11,ch-4
16241,id4006725,7.694885668149732e-06,ch-4
16242,id4006729,7.661138151014225e-06,ch-4
16243,id4006731,0.00016066075467127065,ch-4
16244,id4006738,1.6962551287810262e-06,ch-4
16245,id4006742,0.5490986296768247,ch-4
16246,id4006758,4.211885819869986e-09,ch-4
16247,id4006773,4.236129584302417e-09,ch-4
16248,id4006779,2.243144637202813e-05,ch-4
16249,id4006788,0.00040919133395210164,ch-4
16250,id4006803,2.924340429061918e-09,ch-4
16251,id4006805,0.0035667930951642298,ch-4
16252,id4006806,0.059886861473708766,ch-4
16253,wd4002710,0.0031056221041215215,ch-4
16254,id4006811,0.0010579302749934888,ch-4
16255,id4006818,7.675543772588422e-08,ch-4
16256,id4006821,5.736192931009886e-07,ch-4
16257,id4006825,0.01028628965297932,ch-4
16258,id4006826,0.3275106033200432,ch-4
16259,id4006834,1.1406949892243167e-15,ch-4
16260,id4006835,0.0026597560448668434,ch-4
16261,id4006852,0.009447419250441094,ch-4
16262,id4006853,7.956536907345102e-14,ch-4
16263,id4006864,3.9803094961980525e-08,ch-4
16264,id4006867,2.809699670683496e-13,ch-4
16265,id4006870,4.6151055867342975e-07,ch-4
16266,id4006873,0.06700430465595542,ch-4
16267,id4006874,2.8896759671604547e-12,ch-4
16268,id4006881,8.291352136186036e-224,ch-4
16269,ud4001630,0.7966324580546612,ch-4
16270,id4006882,5.257535530450882e-07,ch-4
16271,id4006883,0.016945855380637025,ch-4
16272,id4006884,3.9964595573523714e-10,ch-4
16273,id4006889,2.660326935386368e-12,ch-4
16274,id4006890,8.815069727411294e-12,ch-4
16275,ud4001634,0.0013370467502063223,ch-4
16276,id4006898,5.0224769560037e-13,ch-4
16277,id4006900,1.9470487354724203e-11,ch-4
16278,id4006902,2.807846037576355e-06,ch-4
16279,id4006904,0.0012358688630880704,ch-4
16280,id4006910,0.006503956035638463,ch-4
16281,id4006911,1.402301697016859e-06,ch-4
16282,id4006915,1.0198004377403992e-09,ch-4
16283,id4006916,0.00014436297817814668,ch-4
16284,id4006921,0.005028811867012385,ch-4
16285,id4006922,1.5431982861339417e-10,ch-4
16286,id4006923,0.00013100774824321778,ch-4
16287,ud4001636,9.841695955456348e-08,ch-4
16288,id4006936,1.6619640196562787e-07,ch-4
16289,id4006937,0.21793834566248943,ch-4
16290,id4006939,0.17009230025827862,ch-4
16291,id4006940,0.026421206925453283,ch-4
16292,id4006948,0.0028443659641255834,ch-4
16293,id4006952,1.0820947131133167e-06,ch-4
16294,id4006955,0.10567176557631291,ch-4
16295,id4006963,3.4460305254643754e-06,ch-4
16296,id4006968,4.170801888492057e-06,ch-4
16297,id4006969,0.005372546399231331,ch-4
16298,id4006981,0.8432142627443644,ch-4
16299,id4006984,0.00045356993259077996,ch-4
16300,id4006985,0.7365607852607883,ch-4
16301,id4006988,0.0011444680533825755,ch-4
16302,id4006989,0.0002803655272003438,ch-4
16303,id4006999,0.00014074185924232117,ch-4
16304,id4007002,0.17406548571023864,ch-4
16305,id4007003,0.003812682342992408,ch-4
16306,id4007020,0.0009268382842961061,ch-4
16307,id4007022,0.00010311207525698062,ch-4
16308,id4007024,0.00012958906836474718,ch-4
16309,id4007028,8.678400643074052e-05,ch-4
16310,id4007031,2.4258944143311087e-184,ch-4
16311,id4007032,0.0001167010006606545,ch-4
16312,id4007035,0.00777711443512514,ch-4
16313,id4007040,0.735334333364813,ch-4
16314,id4007046,0.7455262047707822,ch-4
16315,id4007047,0.0029262696538551076,ch-4
16316,id4007051,0.00623131176459733,ch-4
16317,id4007053,0.004424310209034826,ch-4
16318,id4007056,0.7698820386832907,ch-4
16319,id4007064,0.5872508640769516,ch-4
16320,id4007068,0.5131780125346206,ch-4
16321,id4007075,0.7705271595996257,ch-4
16322,id4007093,0.14892669315098217,ch-4
16323,id4007095,0.8525787586475754,ch-4
16324,id4007097,0.766439371092183,ch-4
16325,wd4002737,0.00018596296080763825,ch-4
16326,id4007100,2.4450326462521904e-05,ch-4
16327,id4007102,0.02709080539105726,ch-4
16328,id4007103,1.068037630788348e-05,ch-4
16329,id4007104,2.187450363854415e-05,ch-4
16330,id4007105,4.3075695205411125e-05,ch-4
16331,id4007110,0.0004164101006370772,ch-4
16332,id4007119,0.014196863776489843,ch-4
16333,id4007121,0.0029577948432988983,ch-4
16334,id4007123,3.51510865593623e-05,ch-4
16335,id4007124,3.214209143208652e-05,ch-4
16336,id4007129,0.0008398294915294576,ch-4
16337,id4007135,0.0029966104530795086,ch-4
16338,id4007149,0.0019636538245102735,ch-4
16339,id4007153,0.0009255863686950363,ch-4
16340,id4007154,0.002338474739925467,ch-4
16341,id4007161,0.0039487017757601234,ch-4
16342,id4007165,0.1927784284636415,ch-4
16343,id4007168,0.00014450809293857576,ch-4
16344,id4007172,9.406123860118625e-05,ch-4
16345,id4007195,0.07906787234453685,ch-4
16346,id4007196,4.2342416753575955e-07,ch-4
16347,id4007211,1.2131218683709295e-06,ch-4
16348,id4007212,0.00016760582301762655,ch-4
16349,id4007215,8.885340518856677e-06,ch-4
16350,id4007216,0.05286985282203603,ch-4
16351,ud4001671,9.798869697996029e-06,ch-4
16352,wd4002768,0.004982129245479613,ch-4
16353,id4007219,0.00017441831462053088,ch-4
16354,id4007227,0.00028517946781748445,ch-4
16355,ud4001680,0.00018122578726877122,ch-4
16356,id4007268,0.0047168253126199725,ch-4
16357,id4007272,1.823556572208537e-07,ch-4
16358,id4007280,0.0015110986501198343,ch-4
16359,id4007289,1.7467409590361742e-07,ch-4
16360,id4007291,1.090492573966863e-06,ch-4
16361,id4007293,1.6229856144875362e-07,ch-4
16362,id4007297,6.694192900847646e-06,ch-4
16363,id4007302,8.76880317966783e-07,ch-4
16364,id4007318,0.00454938406912807,ch-4
16365,id4007320,1.058876424164654e-06,ch-4
16366,id4007322,0.010775185488365943,ch-4
16367,ud4001682,2.5004342899986345e-07,ch-4
16368,ud4001686,0.00428232909917888,ch-4
16369,id4007325,0.0010963120236311833,ch-4
16370,id4007326,0.0007167176702355882,ch-4
16371,id4007335,0.006597891652779064,ch-4
16372,id4007336,0.0007432501198281428,ch-4
16373,id4007337,0.004166568045871142,ch-4
16374,id4007346,0.0007093152960452949,ch-4
16375,id4007360,0.005297113435519252,ch-4
16376,id4007362,5.612220726762575e-05,ch-4
16377,id4007365,0.020245225723130512,ch-4
16378,id4007369,0.8408914409970922,ch-4
16379,id4007370,0.19708779289559494,ch-4
16380,id4007372,8.043386241079338e-08,ch-4
16381,id4007378,4.161018532242929e-06,ch-4
16382,id4007382,1.2334896441360566e-05,ch-4
16383,id4007385,5.933961080252076e-08,ch-4
16384,id4007387,1.9590985129063665e-06,ch-4
16385,id4007397,5.890555059805122e-08,ch-4
16386,id4007400,0.01942641292853944,ch-4
16387,id4007410,0.00166247163161991,ch-4
16388,id4007416,0.00036427755988011675,ch-4
16389,id4007429,0.0021207306476318543,ch-4
16390,id4007431,0.14112620375567914,ch-4
16391,id4007435,0.16681123900749326,ch-4
16392,id4007436,5.6364061050262416e-08,ch-4
16393,id4007438,0.0003291153291461914,ch-4
16394,id4007439,0.00010107090518852276,ch-4
16395,id4007443,5.62708318591535e-08,ch-4
16396,id4007444,1.0423710041941694e-06,ch-4
16397,id4007449,0.016241446755351573,ch-4
16398,id4007455,0.0014617979841324144,ch-4
16399,id4007462,0.00025459676994790106,ch-4
16400,id4007464,2.844257341167312e-06,ch-4
16401,id4007472,6.814549209655099e-08,ch-4
16402,id4007473,0.0017230375211664335,ch-4
16403,id4007480,0.15990497724862682,ch-4
16404,id4007489,0.0006125984342252688,ch-4
16405,id4007490,3.177993465361419e-11,ch-4
16406,id4007495,0.00477769660136341,ch-4
16407,id4007500,0.0037295152480549035,ch-4
16408,id4007508,0.13163634858827275,ch-4
16409,id4007510,0.10211620714562078,ch-4
16410,id4007511,0.0005860208138576607,ch-4
16411,id4007520,0.000533323826756726,ch-4
16412,id4007527,0.005028696938896345,ch-4
16413,id4007528,0.005051639242346549,ch-4
16414,id4007533,2.1461000706972716e-198,ch-4
16415,ud4001697,0.043346061638609705,ch-4
16416,wd4002783,0.009405030734376906,ch-4
16417,id4007535,4.769786720819042e-07,ch-4
16418,id4007536,2.3137774141849138e-07,ch-4
16419,id4007538,0.006202964738757007,ch-4
16420,id4007545,0.044309973077828795,ch-4
16421,id4007546,0.007799025833117744,ch-4
16422,id4007552,0.0004702054570388695,ch-4
16423,id4007556,1.5961103088223696e-06,ch-4
16424,id4007557,0.014003404477004634,ch-4
16425,id4007560,1.3881330197526677e-09,ch-4
16426,id4007569,0.008618847378850698,ch-4
16427,id4007573,1.366242762839912e-06,ch-4
16428,id4007577,0.002711163211889637,ch-4
16429,id4007591,1.9258208059663738e-07,ch-4
16430,id4007592,7.879914843326332e-08,ch-4
16431,id4007595,1.0942760784225539e-198,ch-4
16432,id4007596,0.00021863279762361688,ch-4
16433,id4007597,0.08857770518025866,ch-4
16434,id4007600,0.03509678891105976,ch-4
16435,id4007606,0.003455766845502925,ch-4
16436,ud4001716,0.2552998020805701,ch-4
16437,ud4001719,0.04860832542376342,ch-4
16438,id4007607,0.013875345360541677,ch-4
16439,id4007608,9.87013754092838e-06,ch-4
16440,wd4002795,1.995952738348933e-06,ch-4
16441,id4007613,0.00832171431314501,ch-4
16442,id4007615,0.002541936873803433,ch-4
16443,id4007616,0.00818915879410928,ch-4
16444,id4007617,0.00950360443557588,ch-4
16445,id4007622,0.0085303690282254,ch-4
16446,id4007624,0.05441103841585665,ch-4
16447,id4007625,0.0026504360902328294,ch-4
16448,id4007628,0.00035030826597299707,ch-4
16449,id4007630,0.0006160319009978874,ch-4
16450,id4007632,1.0569095224775898e-05,ch-4
16451,id4007635,0.009426794399799144,ch-4
16452,id4007640,0.2485512942767834,ch-4
16453,id4007642,0.004254098209435724,ch-4
16454,id4007659,8.826732145169235e-07,ch-4
16455,id4007663,5.035303131597554e-07,ch-4
16456,id4007665,7.473806091679241e-07,ch-4
16457,id4007675,0.0010507175606627706,ch-4
16458,id4007679,0.02855011898380227,ch-4
16459,id4007689,0.010899917445167284,ch-4
16460,id4007698,4.526125857399837e-13,ch-4
16461,id4007701,0.0004320936333052997,ch-4
16462,id4007707,4.806243064740139e-08,ch-4
16463,id4007709,5.127639678355633e-05,ch-4
16464,id4007710,4.526125857399837e-13,ch-4
16465,id4007711,0.00011309696314932375,ch-4
16466,id4007714,0.3312760718077038,ch-4
16467,id4007720,9.093645007229405e-05,ch-4
16468,id4007728,0.0014772198685173564,ch-4
16469,id4007730,0.034335913044487486,ch-4
16470,id4007731,8.366036299637978e-05,ch-4
16471,id4007739,0.034335913044487486,ch-4
16472,id4007742,0.054448250797317306,ch-4
16473,id4007743,0.11516474178711825,ch-4
16474,wd4002816,0.26668226981502535,ch-4
16475,id4007751,0.009266632751018628,ch-4
16476,id4007761,4.575414800374475e-05,ch-4
16477,id4007762,1.4823446668949237e-05,ch-4
16478,ud4001740,4.575414800374475e-05,ch-4
16479,id4007763,1.628994112478196e-05,ch-4
16480,id4007764,0.00018294922704431216,ch-4
16481,id4007767,1.1305630417614557e-05,ch-4
16482,id4007768,0.00010258805890480099,ch-4
16483,id4007769,0.020500496047976758,ch-4
16484,id4007771,4.844473176080212e-06,ch-4
16485,id4007772,0.0032853079572000197,ch-4
16486,id4007777,3.7797909178574444e-05,ch-4
16487,id4007779,4.833943876979337e-06,ch-4
16488,id4007785,1.0666137355020802e-08,ch-4
16489,id4007786,1.2811423152194675e-08,ch-4
16490,id4007795,0.00010680989424545759,ch-4
16491,id4007800,0.0060821171819323205,ch-4
16492,id4007808,3.688846473485801e-09,ch-4
16493,wd4002842,1.298923596415469e-05,ch-4
16494,wd4002869,1.155448451798643e-08,ch-4
16495,id4007811,4.4150677115709095e-09,ch-4
16496,id4007817,2.173321475786753e-08,ch-4
16497,id4007831,0.08183422266160745,ch-4
16498,id4007842,1.5337656469131448e-05,ch-4
16499,id4007844,4.3856973201423235e-13,ch-4
16500,id4007848,2.8432449819859997e-13,ch-4
16501,id4007853,2.3049775629771553e-08,ch-4
16502,id4007854,0.0007169718116751715,ch-4
16503,id4007856,0.00030939908954654913,ch-4
16504,id4007867,2.8359016449316115e-09,ch-4
16505,id4007872,4.8796395208041204e-08,ch-4
16506,id4007879,1.643066435151999e-13,ch-4
16507,id4007882,6.276996754385189e-13,ch-4
